RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B7-050563,2017/06/13 00:00:00+00,1040,"S 70,L to S WEDGEWOOD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,3921
B7-050564,2017/06/13 00:00:00+00,1042,"O,24 to 25",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3922
B7-050583,2017/06/13 00:00:00+00,1150,"SOUTH,S 56 to S 57",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,3923
B7-050586,2017/06/13 00:00:00+00,1217,"S 84,ROCKLEDGE to VAN DORN",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,3924
B7-050595,2017/06/13 00:00:00+00,1255,"S 70,L to O",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,3925
B7-050597,2017/06/13 00:00:00+00,1315,25 at O,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,YES,NO,3926
B7-050598,2017/06/13 00:00:00+00,1317,N 70 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,3927
B7-050603,2017/06/13 00:00:00+00,1332,"S 9,K to L",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,3928
B7-050615,2017/06/13 00:00:00+00,1400,"S 56,MADALYN to PINE LAKE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3929
B7-050648,2017/06/13 00:00:00+00,1540,"O,40 to 42",INJURY,REAR END,4,1,NO,NO,NO,NO,NO,YES,NO,3930
B7-050650,2017/06/13 00:00:00+00,1530,S 16 at OLD CHENEY,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,3931
B7-050652,2017/06/13 00:00:00+00,1535,"W O,W 48 to W 56",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,3932
B7-051726,2017/06/13 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,3933
B7-050657,2017/06/13 00:00:00+00,1549,70 at O,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,3934
B7-051730,2017/06/16 00:00:00+00,9999,"N 53,GLADSTONE to HARTLEY",NON-INJ H&R,PARKED,1,0,NO,NO,NO,NO,NO,NO,NO,3935
B7-050662,2017/06/13 00:00:00+00,1400,555 S 70 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,3936
B7-051733,2017/06/16 00:00:00+00,2016,N 28 at FAIR,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,3937
B7-050664,2017/06/13 00:00:00+00,1629,N 70 at ADAMS,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,3938
B7-051734,2017/06/16 00:00:00+00,2032,"IDYLWILD,IDYLWILD to ORCHARD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,3939
B7-050688,2017/06/13 00:00:00+00,1714,"HOLDREGE,N 65 to N COTNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,3940
B7-051746,2017/06/16 00:00:00+00,2040,S 14 at OLD CHENEY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,3941
B7-050694,2017/06/13 00:00:00+00,1725,"HAVELOCK,N 68 to N 69",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,3942
B7-051798,2017/06/16 00:00:00+00,2225,"W PARTRIDGE,NW 52 to NW 53",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,3943
B7-050695,2017/06/13 00:00:00+00,1725,N 25 at Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,3944
B7-051815,2017/06/16 00:00:00+00,2236,"E,S 25 to CAPITOL PKWY",NON-INJ,PARKED,3,0,NO,NO,NO,NO,NO,NO,NO,3945
B7-050701,2017/06/13 00:00:00+00,1745,"NW 2,W FLETCHER to DEAD END",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,3946
B7-051828,2017/06/17 00:00:00+00,22,S 10 at VAN DORN,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,3947
B7-050731,2017/06/13 00:00:00+00,1937,"O,34 to 35",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,3948
B7-051857,2017/06/17 00:00:00+00,110,"Q,N 10 to N 9",NON-INJ,PARKED,3,0,NO,NO,NO,NO,NO,YES,NO,3949
B7-050000,2017/06/11 00:00:00+00,1318,"WARLICK,HOMESTEAD EXP to CREEKSIDE",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,3950
B7-050752,2017/06/13 00:00:00+00,2031,S 40 at GRAINGER PKWY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,3951
B7-051941,2017/06/17 00:00:00+00,9999,"NEMAHA,S 16 to S 17",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,3952
B7-050839,2017/06/14 00:00:00+00,610,"HOMESTEAD EXP,ROSA PARKS WAY to W O",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,3953
B7-050022,2017/06/11 00:00:00+00,1508,N 33 at HOLDREGE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,3954
B7-051968,2017/06/17 00:00:00+00,1050,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3955
B7-050848,2017/06/14 00:00:00+00,700,"N 27,FLETCHER to WHITEHEAD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3956
B7-050029,2017/06/11 00:00:00+00,1544,"N ANTELOPE VALL,MILITARY to SALT CREEK RDWY",INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,3957
B7-051982,2017/06/17 00:00:00+00,1137,"O,28 to 29",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,3958
B7-050851,2017/06/14 00:00:00+00,740,"VALLEY,BRYSON to HILL DR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,3959
B7-050046,2017/06/10 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,3960
B7-051988,2017/06/17 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,3961
B7-050859,2017/06/14 00:00:00+00,822,"S 40,STONECLIFFE to SWEETBRIAR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3962
B7-050052,2017/06/11 00:00:00+00,1646,"N 27,CORNHUSKER to KNOX",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,3963
B7-052007,2017/06/17 00:00:00+00,1256,S 56 at PIONEERS,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,3964
B7-050062,2017/06/11 00:00:00+00,1743,"S 24,J to L",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,3965
B7-052013,2017/06/17 00:00:00+00,1311,"NEBR HWY,CALVERT to PIONEERS",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,3966
B7-050072,2017/06/11 00:00:00+00,1834,S 56 at SHADY CREEK,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,3967
B7-052039,2017/06/17 00:00:00+00,9999,3400 N 85 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,3968
B7-050122,2017/06/11 00:00:00+00,2143,"8700 ANDERMATT D,PARKING LOT to WALMART",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,3969
B7-052060,2017/06/17 00:00:00+00,1555,"HAVELOCK,N 69 to N 70",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,3970
B7-050128,2017/06/11 00:00:00+00,2211,"I 180,CORNHUSKER to SUPERIOR",INJURY,HEAD ON,2,2,NO,NO,NO,NO,NO,NO,NO,3971
B7-050129,2017/06/11 00:00:00+00,2215,"PORTIA,ADAMS to KNOX",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,3972
B7-050142,2017/06/08 00:00:00+00,9999,"S 14,WARLICK to OLD CHENEY",NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,3973
B7-050143,2017/06/11 00:00:00+00,2330,"N 48,GARLAND to LEIGHTON",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3974
B7-050165,2017/06/11 00:00:00+00,1500,"HOLDREGE,N 48 to N 49",INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,3975
B7-050221,2017/06/12 00:00:00+00,739,"NEBR HWY,S 27 to PIONEERS",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,3976
B7-050223,2017/06/12 00:00:00+00,740,S 14 at NEBR HWY,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,YES,3977
B7-050224,2017/06/12 00:00:00+00,752,"S 9,M to N",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,3978
B7-050227,2017/06/12 00:00:00+00,745,"S 17,F to G",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3979
B7-050230,2017/06/12 00:00:00+00,809,"HOMESTEAD EXP,ROSA PARKS WAY to W VAN DORN",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,3980
B7-050232,2017/06/12 00:00:00+00,810,"CORNHUSKER,N 70 to N COTNER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,3981
B7-050241,2017/06/12 00:00:00+00,847,"S 40,C to D",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3982
B7-050243,2017/06/12 00:00:00+00,857,"R,N 50 to N 52",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3983
B7-050253,2017/06/12 00:00:00+00,956,"S 17,L to M",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,3984
B7-050255,2017/06/12 00:00:00+00,1009,10 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,3985
B7-050261,2017/06/10 00:00:00+00,9999,"WOODS AVE,S 37 to S 38",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,3986
B7-050263,2017/06/12 00:00:00+00,1025,"A,S 6 to S 7",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3987
B7-050264,2017/06/12 00:00:00+00,1030,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,3988
B7-050265,2017/06/12 00:00:00+00,9999,2541 N 9 at PRIVATE DR,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,3989
B7-050267,2017/06/12 00:00:00+00,1043,25 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,3990
B7-050268,2017/06/12 00:00:00+00,1042,"N ANTELOPE VALL,MILITARY to SALT CREEK RDWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3991
B7-050269,2017/06/12 00:00:00+00,1044,"S 56,NEBR HWY to SHADY CREEK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,3992
B7-052069,2017/06/17 00:00:00+00,1625,S 27 at A,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,3993
B7-052077,2017/06/17 00:00:00+00,1648,"NEBR HWY,S 27 to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,3994
B7-052099,2017/06/17 00:00:00+00,1804,"S 17,CONNIE to RANCHO",NON-INJ,PARKED,3,0,NO,NO,NO,NO,NO,NO,NO,3995
B7-052152,2017/06/17 00:00:00+00,2052,FOXTAIL DR at BLACKSTONE RD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,3996
B7-052153,2017/06/17 00:00:00+00,2054,"OLD CHENEY,VANDERVOORT DR to NEBR HWY",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,3997
B7-052178,2017/06/17 00:00:00+00,2206,10 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,3998
B7-052181,2017/06/17 00:00:00+00,2212,"S 27,GRAINGER PKWY to YANKEE HILL",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,3999
B7-052296,2017/06/18 00:00:00+00,530,"I 80,HOMESTEAD EXP to NW 48",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,YES,NO,4000
B7-053679,2017/06/22 00:00:00+00,1203,N 70 at ADAMS,INJURY,OTHER,1,1,NO,NO,YES,NO,NO,NO,NO,4001
B7-053066,2017/06/20 00:00:00+00,1527,"G,S 10 to S 9",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4002
B7-053069,2017/06/19 00:00:00+00,1000,"FOLKWAYS,N 27 to N 33",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,4003
B7-053070,2017/06/20 00:00:00+00,1600,S 14 at OLD CHENEY,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4004
B7-053074,2017/06/20 00:00:00+00,1605,4502 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4005
B7-053102,2017/06/20 00:00:00+00,1725,"NEBR HWY,S 66 to S 70",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4006
B7-053690,2017/06/22 00:00:00+00,1243,"CAPITOL BEACH,W O to W P",INJURY,RAN OFF ROAD,1,1,NO,NO,YES,NO,NO,NO,NO,4007
B7-053106,2017/06/20 00:00:00+00,1700,"VAN DORN,S 17 to S 18",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,4008
B7-053109,2017/06/20 00:00:00+00,1745,"HUNTERS RIDGE RD,ASHBROOK to S 79",INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,4009
B7-055121,2017/06/26 00:00:00+00,1419,1133 BELMONT at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4010
B7-056470,2017/06/30 00:00:00+00,1245,"N 48,R to VINE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4011
B7-053694,2017/06/22 00:00:00+00,1255,"NEBR HWY,S 33 to S 40",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4012
B7-055811,2017/06/28 00:00:00+00,1445,"S 70,L to S WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4013
B7-057651,2017/07/03 00:00:00+00,1252,S 56 at CALVERT,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,4014
B7-053112,2017/06/20 00:00:00+00,1750,"ADAMS,N 64 to N 65",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,4015
B7-055132,2017/06/26 00:00:00+00,1530,"S 26,B to C",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4016
B7-056475,2017/06/30 00:00:00+00,1215,"N ANTELOPE VALL,O to P",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4017
B7-056478,2017/06/30 00:00:00+00,1310,"N 27,SUPERIOR to KING LN",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,4018
B7-056479,2017/06/30 00:00:00+00,1311,S 17 at K,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4019
B7-056481,2017/06/30 00:00:00+00,9999,5400 S 16 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4020
B7-056502,2017/06/30 00:00:00+00,1400,"S 56,J to S COTNER",NON-INJ H&R,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,4021
B7-056504,2017/06/30 00:00:00+00,1200,S 27 & S 28 at H & J,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,4022
B7-056505,2017/06/23 00:00:00+00,1245,317 S 17 at TICO'S,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4023
B7-056510,2017/06/29 00:00:00+00,9999,E & F at S 2 & S 3,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4024
B7-056512,2017/06/30 00:00:00+00,9999,"S 19,G to J",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4025
B7-056520,2017/06/30 00:00:00+00,1519,"S 40,LARKWOOD to PINE LAKE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4026
B7-056525,2017/06/30 00:00:00+00,1523,NW 12 at W ADAMS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4027
B7-056545,2017/06/30 00:00:00+00,1635,"N 48,GREENWOOD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4028
B7-056558,2017/06/30 00:00:00+00,1715,676 O at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,YES,NO,4029
B7-056563,2017/06/30 00:00:00+00,1735,"O,32 to 33",INJURY H&R,REAR END,2,4,NO,NO,NO,NO,NO,YES,NO,4030
B7-056576,2017/06/30 00:00:00+00,1600,"LAKEWOOD,GLENWOOD to WEDGEWOOD",NON-INJ H&R,PARKED,2,0,NO,NO,YES,NO,NO,YES,NO,4031
B7-056582,2017/06/30 00:00:00+00,1835,NW 20 at W S,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4032
B7-056609,2017/06/30 00:00:00+00,1955,"S 20,G to J",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4033
B7-056661,2017/06/30 00:00:00+00,2152,"SW 9,W GARFIELD to W WASHINGTON",INJURY,PARKED,2,1,NO,NO,NO,NO,NO,YES,NO,4034
B7-056668,2017/06/30 00:00:00+00,2158,"O,66 to 68",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,4035
B7-056708,2017/06/30 00:00:00+00,2328,"NW 50,W KENT to W LORING",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4036
B7-056752,2017/07/01 00:00:00+00,101,O at CENTENNIAL MALL,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,4037
B7-056778,2017/07/01 00:00:00+00,210,205 N 9 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4038
B7-056812,2017/07/01 00:00:00+00,754,"NEBR HWY,PIONEERS to S 33",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4039
B7-056829,2017/07/01 00:00:00+00,9999,"N 48,TARGET DR to R",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4040
B7-056886,2017/07/01 00:00:00+00,1330,Y at N COTNER,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,4041
B7-056912,2017/07/01 00:00:00+00,1545,"OLD CHENEY,S 16 to S 18",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4042
B7-056930,2017/07/01 00:00:00+00,1640,"S 40,NORMAL to SOUTH",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4043
B7-056989,2017/07/01 00:00:00+00,2201,"S BENNINGTON,CARNELIAN to DEAD END",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4044
B7-057069,2017/07/01 00:00:00+00,2150,"FOLKWAYS,N 18 to N 19",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4045
B7-057073,2017/07/01 00:00:00+00,2130,"S 23,A to B",NON-INJ H&R,PARKED,3,0,NO,NO,NO,NO,NO,YES,NO,4046
B7-057130,2017/07/02 00:00:00+00,200,8700 ANDERMATT at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4047
B7-057158,2017/07/02 00:00:00+00,317,"S 48,NEBR HWY to RENTWORTH DR",INJURY H&R,DRIVEWAY,1,1,NO,NO,NO,NO,NO,NO,NO,4048
B7-057176,2017/07/02 00:00:00+00,9999,"SOUTH,PARK BLVD to GILLESPIE",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,4049
B7-057186,2017/07/02 00:00:00+00,736,SUN VALLEY at W O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,4050
B7-057197,2017/07/02 00:00:00+00,905,S 33 at SHERIDAN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4051
B7-057204,2017/07/02 00:00:00+00,952,400 PINNACLE BAN at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4052
B7-057207,2017/07/02 00:00:00+00,9999,"JULESBURG DR,N 14 to WHITEWATER LN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4053
B7-057253,2017/07/02 00:00:00+00,1442,S 14 at M,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4054
B7-057298,2017/07/02 00:00:00+00,1700,2310 N 1 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4055
B7-057322,2017/07/02 00:00:00+00,1830,"STARR,N 27 to N 29",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4056
B7-057329,2017/07/02 00:00:00+00,1905,S 10 at HILL ST,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4057
B7-057354,2017/07/02 00:00:00+00,2007,"TOUZALIN,JUDSON to KNOX",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4058
B7-057463,2017/07/02 00:00:00+00,2030,"VAN DORN,S 18 to S 19",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4059
B7-057481,2017/07/02 00:00:00+00,2230,S 21 at K,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4060
B7-057569,2017/07/03 00:00:00+00,709,S 27 at OLD CHENEY,NON-INJ,RAN OFF ROAD,2,0,NO,NO,NO,NO,NO,YES,NO,4061
B7-057581,2017/07/03 00:00:00+00,819,W O at HOMESTEAD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,4062
B7-057600,2017/07/03 00:00:00+00,943,"N 66,O to Q",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4063
B7-057637,2017/07/03 00:00:00+00,1150,"S 70,NORMAL to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4064
B7-057649,2017/07/03 00:00:00+00,1235,"N 27,CORNHUSKER to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4065
B7-052300,2017/06/18 00:00:00+00,9999,"W FLETCHER,NW 1 to NW 2 CR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4066
B7-054123,2017/06/23 00:00:00+00,1911,2300 S 16 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4067
B7-053121,2017/06/20 00:00:00+00,1810,"S 11,M to N",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,4068
B7-052321,2017/06/18 00:00:00+00,925,"N 27,DAN to SUPERIOR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4069
B7-052324,2017/06/18 00:00:00+00,949,S 40 at NORMAL,INJURY,RIGHT ANGLE,3,3,NO,NO,NO,NO,NO,NO,NO,4070
B7-053697,2017/06/22 00:00:00+00,1249,"N 11,BELMONT to CORNHUSKER",NON-INJ H&R,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,4071
B7-053123,2017/06/20 00:00:00+00,1810,"RANDOLPH,S 33 to S 34",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,YES,4072
B7-054139,2017/06/23 00:00:00+00,2003,"CORNHUSKER,N 14 to YOLANDE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4073
B7-057666,2017/07/03 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,0,0,NO,NO,NO,NO,NO,NO,NO,4074
B7-057672,2017/07/03 00:00:00+00,1357,"RANDOLPH,S 48 to S 49",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4075
B7-057675,2017/07/03 00:00:00+00,1406,NW 48 at W KNIGHT,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4076
B7-057679,2017/07/03 00:00:00+00,1414,N 27 at KENSINGTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4077
B7-057685,2017/07/03 00:00:00+00,1437,"CORNHUSKER,N 84 to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4078
B7-057702,2017/06/26 00:00:00+00,1200,"M,S 18 to S ANTELOPE VALL",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4079
B7-057709,2017/07/03 00:00:00+00,1614,"N 48,DUDLEY to HOLDREGE",INJURY,REAR END,3,3,NO,NO,NO,NO,NO,NO,NO,4080
B7-057716,2017/07/03 00:00:00+00,1628,"S 56,BANCROFT to CALVERT",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4081
B7-057721,2017/07/03 00:00:00+00,1630,"W,N 31 to N 32",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4082
B7-057723,2017/07/03 00:00:00+00,1625,N 70 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4083
B7-057727,2017/07/03 00:00:00+00,1640,"S 24,A to B",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4084
B7-057729,2017/07/03 00:00:00+00,1648,"S 70,BERNESE to FOREST LAKE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4085
B7-057740,2017/07/03 00:00:00+00,1658,"S 27,B to C",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4086
B7-057746,2017/07/03 00:00:00+00,1727,S 9 at M,NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,4087
B7-057755,2017/07/03 00:00:00+00,1740,MEADOW DALE at LANCASTER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4088
B7-053702,2017/06/22 00:00:00+00,1329,"N 70,HOLDREGE to STARR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4089
B7-057765,2017/07/03 00:00:00+00,9999,"B,S 16 to S 17",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4090
B7-053128,2017/06/20 00:00:00+00,1825,"S 48,S COTNER to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4091
