RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B6-061027,2016/07/07 00:00:00+00,410,"D,S 41 to S 44",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,4567
B6-058421,2016/06/30 00:00:00+00,1440,"COLBY,N 62 to N 63",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,4568
B6-060474,2016/07/05 00:00:00+00,1625,"OLD CHENEY,S 25 to S 27",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4569
B6-062838,2016/07/12 00:00:00+00,1310,"S 70,S WEDGEWOOD to TETON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4570
B6-063842,2016/07/15 00:00:00+00,1240,"N 84,HOLDREGE to LEXINGTON",INJURY,DRIVEWAY,4,1,NO,NO,NO,NO,NO,NO,NO,4571
B6-059219,2016/07/02 00:00:00+00,1445,"S 56,A to SUMNER",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4572
B6-063479,2016/07/14 00:00:00+00,1255,31 at O,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,4573
B6-061029,2016/07/07 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,UNKNOWN,1,0,NO,NO,NO,NO,NO,NO,NO,4574
B6-058450,2016/06/30 00:00:00+00,1530,"A,S 10 to S 9",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,4575
B6-060478,2016/07/05 00:00:00+00,1640,"N 48,R to VINE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4576
B6-062855,2016/07/12 00:00:00+00,1345,"HAVELOCK,N 84 to N 73",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4577
B6-063843,2016/07/15 00:00:00+00,9999,", to",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4578
B6-059226,2016/07/02 00:00:00+00,1507,"A,KINGSTON to S 70",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4579
B6-063481,2016/07/14 00:00:00+00,1303,"S 70,ALMIRA to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4580
B6-061034,2016/07/07 00:00:00+00,427,"HOLDREGE,N 38 to N 40",INJURY H&R,REAR END,2,1,NO,YES,NO,NO,NO,YES,NO,4581
B6-058479,2016/06/30 00:00:00+00,1730,1500 NEBR HWY at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4582
B6-060492,2016/07/05 00:00:00+00,1700,"O,32 to 33",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4583
B6-062860,2016/07/12 00:00:00+00,9999,4747 PIONEERS at PARKING LOT,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,4584
B6-063845,2016/07/15 00:00:00+00,1256,"NEBR HWY,S 27 to PIONEERS",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,4585
B6-059231,2016/07/02 00:00:00+00,1527,S 10 at SOUTH,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,4586
B6-063483,2016/07/14 00:00:00+00,1305,"D,S 40 to S 41",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4587
B6-061050,2016/07/07 00:00:00+00,645,N 9 at P,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4588
B6-058483,2016/06/30 00:00:00+00,1659,"A,S 49 to S COTNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4589
B6-060502,2016/07/05 00:00:00+00,1732,"S 84,MANDARIN to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4590
B6-062872,2016/07/12 00:00:00+00,1508,"S 17,H to J",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4591
B6-063848,2016/07/15 00:00:00+00,1305,S 84 at WENDELL WAY,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4592
B6-059235,2016/07/02 00:00:00+00,1555,S 46 at HILLSIDE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4593
B6-063485,2016/07/14 00:00:00+00,1310,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4594
B6-061054,2016/07/07 00:00:00+00,9999,"SW 26,W PLUM to W SOUTH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4595
B6-058486,2016/06/30 00:00:00+00,1654,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4596
B6-060506,2016/07/05 00:00:00+00,1733,"NORMAL,S 54 to S 55",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4597
B6-062884,2016/07/12 00:00:00+00,1535,N 27 at VINE,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4598
B6-063851,2016/07/15 00:00:00+00,1310,"A,S 27 to S 28",INJURY,REAR END,5,2,NO,NO,NO,NO,NO,YES,NO,4599
B6-059245,2016/07/02 00:00:00+00,9999,"3120 PINE LAKE,PARKING to LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4600
B6-063487,2016/07/14 00:00:00+00,1245,"CALVERT,S 47 to S 48",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4601
B6-061065,2016/07/07 00:00:00+00,900,"S 70,NORMAL to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4602
B6-058489,2016/06/30 00:00:00+00,9999,S 16 at SOUTH,INJURY H&R,RIGHT ANGLE,2,1,NO,YES,NO,NO,NO,NO,NO,4603
B6-060509,2016/07/05 00:00:00+00,1740,"O,56 to PIAZZA",INJURY,DRIVEWAY,1,1,NO,YES,NO,NO,NO,NO,NO,4604
B6-062897,2016/07/12 00:00:00+00,1610,"S 84,AUGUSTA DR to WENDELL WAY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4605
B6-063852,2016/07/15 00:00:00+00,1321,"HOLDREGE,N 34 to N 35",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,4606
B6-059253,2016/07/02 00:00:00+00,1700,"CORNHUSKER,N 40 to N 44",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4607
B6-061067,2016/07/06 00:00:00+00,9999,4400 S 70 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4608
B6-063491,2016/07/14 00:00:00+00,1325,S 56 at NORMAL,INJURY,TURNING,3,1,NO,NO,NO,NO,NO,YES,NO,4609
B6-060517,2016/07/05 00:00:00+00,9999,1111 Q at PARKING GARAGE,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4610
B6-058494,2016/06/30 00:00:00+00,1732,"NEBR HWY,S 27 to SOUTHWOOD DR",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4611
B6-062898,2016/07/12 00:00:00+00,1614,"N 9,P to Q",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4612
B6-063857,2016/07/15 00:00:00+00,1330,"OLD CHENEY,WARLICK to S 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4613
B6-059255,2016/07/02 00:00:00+00,1700,OLD CHENEY at WARLICK,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4614
B6-061089,2016/07/07 00:00:00+00,1038,"N 33,APPLE to X",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4615
B6-063496,2016/07/14 00:00:00+00,1342,"O,33 to 34",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4616
B6-060518,2016/07/05 00:00:00+00,1820,S 18 at A,INJURY,RIGHT ANGLE,2,1,NO,NO,YES,NO,NO,YES,NO,4617
B6-058515,2016/06/30 00:00:00+00,1841,"ENGLISH PARK CT,DEAD END to ENGLISH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4618
B6-062899,2016/07/12 00:00:00+00,1610,"N 33,APPLE to X",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4619
B6-063860,2016/07/15 00:00:00+00,1320,"S 48,ANTELOPE CREEK to NORMAL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4620
B6-059260,2016/07/02 00:00:00+00,1734,VINE at HOLLYWOOD,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,4621
B6-061092,2016/07/07 00:00:00+00,1048,N 27 at DUDLEY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4622
B6-059277,2016/07/02 00:00:00+00,1830,"N,S 23 to S 25",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,4623
B6-060522,2016/07/05 00:00:00+00,9999,"SW 22,W GARFIELD to W A",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4624
B6-063862,2016/07/15 00:00:00+00,1348,33 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4625
B6-062917,2016/07/12 00:00:00+00,1718,"N 48,LEIGHTON to WALKER",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,4626
B6-063497,2016/07/14 00:00:00+00,1350,"O,10 to 9",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,4627
B6-061108,2016/07/07 00:00:00+00,1139,"S 13,H to LINCOLN MALL",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4628
B6-058521,2016/06/30 00:00:00+00,1844,"W,N 26 to N 27",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4629
B6-063509,2016/07/14 00:00:00+00,1415,"S 13,BURNHAM to NEBR HWY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4630
B6-060526,2016/07/05 00:00:00+00,1841,"O,46 to 48",NON-INJ H&R,DRIVEWAY,2,0,NO,NO,NO,YES,NO,NO,NO,4631
B6-059294,2016/07/02 00:00:00+00,1915,"OLD CHENEY,HICKORY CREST to S 70",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4632
B6-063869,2016/07/15 00:00:00+00,1350,"SUPERIOR,N 24 to N 27",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4633
B6-062919,2016/07/12 00:00:00+00,1714,"SUPERIOR,BEL RIDGE to N 19",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4634
B6-058523,2016/06/30 00:00:00+00,1900,OLD CHENEY at NEBR HWY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,4635
B6-061109,2016/07/07 00:00:00+00,1140,"HOLDREGE,N 65 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4636
B6-060561,2016/07/05 00:00:00+00,2032,"O,37 to 38",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4637
B6-063513,2016/07/14 00:00:00+00,1435,S 70 at OLD CHENEY,INJURY,RIGHT ANGLE,4,4,NO,NO,NO,NO,NO,YES,NO,4638
B6-059297,2016/07/02 00:00:00+00,1930,"S 56,MADALYN to PINE LAKE",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,4639
B6-063875,2016/07/15 00:00:00+00,1400,"S 9,F to G",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4640
B6-062925,2016/07/12 00:00:00+00,1734,"S 48,A to C",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4641
B6-058525,2016/06/30 00:00:00+00,1700,O at COTNER,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4642
B6-061115,2016/07/07 00:00:00+00,1154,"VINE,N 26 to N 27",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,4643
B6-060580,2016/07/05 00:00:00+00,2140,N 12 at Q,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,4644
B6-059298,2016/07/02 00:00:00+00,1930,34 at O,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4645
B6-063514,2016/07/14 00:00:00+00,999,"FAIR,GRIFFITH to N 33",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4646
B6-063881,2016/07/15 00:00:00+00,1418,"GERTIE,S 45 to S 47",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4647
B6-062936,2016/07/12 00:00:00+00,1820,50 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4648
B6-058529,2016/06/30 00:00:00+00,1933,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4649
B6-061130,2016/07/07 00:00:00+00,1236,"N 27,S to T",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4650
B6-060586,2016/07/05 00:00:00+00,2130,"5424 O ST,PARKING LOT to CHEDDAR'S",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4651
B6-063521,2016/07/14 00:00:00+00,1453,"W CORNHUSKER,NW 9 to W DAWES",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4652
B6-059385,2016/07/02 00:00:00+00,2318,"S 27,C to CAPITOL PKWY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4653
B6-063889,2016/07/15 00:00:00+00,1440,"FREMONT,N 52 to SOMERSET",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4654
B6-062946,2016/07/12 00:00:00+00,9999,3620 BALDWIN at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4655
B6-061134,2016/07/07 00:00:00+00,1240,"S 48,J to RANDOLPH",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4656
B6-058534,2016/06/30 00:00:00+00,1948,"O,SKYWAY to WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4657
B6-060677,2016/07/06 00:00:00+00,722,"N 27,CLINTON to POTTER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4658
B6-062954,2016/07/12 00:00:00+00,1500,4000 S 70 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4659
B6-063892,2016/07/15 00:00:00+00,1454,"S 40,BRIARPARK to WILDBRIAR",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,4660
B6-059392,2016/07/02 00:00:00+00,2327,"NORMAL,S 39 to SOUTH",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4661
B6-063523,2016/07/14 00:00:00+00,1450,"S 84,AUGUSTA DR to WENDELL WAY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4662
B6-061136,2016/07/07 00:00:00+00,9999,"S 48,L to M",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4663
B6-058558,2016/06/30 00:00:00+00,840,200 S 2 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4664
B6-060680,2016/07/06 00:00:00+00,729,"EIGER DR,NEBR HWY to WESTSHORE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4665
B6-063538,2016/07/14 00:00:00+00,1557,"S 9,K to L",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,4666
B6-059429,2016/07/03 00:00:00+00,30,S 9 at K,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4667
B6-063896,2016/07/15 00:00:00+00,1507,3147 N HILL at PARKING LOT,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,4668
B6-063000,2016/07/12 00:00:00+00,2215,N 27 at SUPERIOR,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4669
B6-061140,2016/07/07 00:00:00+00,1300,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4670
B6-058570,2016/06/30 00:00:00+00,2127,"O,10 to 11",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4671
B6-060683,2016/07/06 00:00:00+00,9999,2140 J at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4672
B6-063553,2016/07/14 00:00:00+00,1622,"S 27,GARFIELD to SUMNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4673
B6-059507,2016/07/03 00:00:00+00,929,N MAIN at W DAWES,INJURY,OTHER,2,1,NO,NO,YES,NO,NO,NO,NO,4674
B6-063902,2016/07/15 00:00:00+00,1516,N 44 at CORNHUSKER,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4675
B6-061144,2016/07/07 00:00:00+00,1315,33 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4676
B6-063013,2016/07/12 00:00:00+00,2300,"N 27,KENSINGTON to TICONDEROGA",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,4677
B6-058686,2016/06/30 00:00:00+00,640,1001 SOUTH at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,4678
B6-060706,2016/07/06 00:00:00+00,855,"VAN DORN,S 70 to S 72",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4679
B6-059519,2016/07/03 00:00:00+00,9999,"SKYWAY,MESA to STEINWAY",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4680
B6-063554,2016/07/14 00:00:00+00,9999,"S 41,D to E",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4681
B6-063092,2016/07/13 00:00:00+00,728,S 10 at HILL ST,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,4682
B6-063905,2016/07/15 00:00:00+00,1525,"S 52,FRANKLIN to SUMNER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,4683
B6-061149,2016/07/07 00:00:00+00,1315,"1709 WASHINGTON,PARKING LOT to RUSS'S MARKET",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4684
B6-058696,2016/07/01 00:00:00+00,745,N 56 at LEIGHTON,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,4685
B6-060709,2016/07/06 00:00:00+00,900,"N 48,HUNTINGTON to WALKER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4686
B6-059561,2016/07/03 00:00:00+00,1318,"N 27,SUPERIOR to KING LN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4687
B6-063555,2016/07/14 00:00:00+00,9999,6100 O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4688
B6-063123,2016/07/13 00:00:00+00,1011,"S 84,S CHERRYWOOD to N HAZELWOOD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,4689
B6-063911,2016/07/15 00:00:00+00,1545,S 13 at CALVERT,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4690
B6-061156,2016/07/07 00:00:00+00,1345,"S 84,HORSESHOE to PINE LAKE",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,4691
B6-060710,2016/07/06 00:00:00+00,912,"S 56,S COTNER to VALLEY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4692
B6-059592,2016/07/03 00:00:00+00,1430,"MICKAELA,BRIDGER to CHRISTINA",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4693
B6-063563,2016/07/14 00:00:00+00,9999,1801 PIONEERS at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,4694
B6-063922,2016/07/15 00:00:00+00,530,"SPYGLASS,COLFAX to YOSEMITE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,4695
B6-063140,2016/07/13 00:00:00+00,1140,"NORMAL,PARK CREST to S 62",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4696
B6-061164,2016/07/07 00:00:00+00,1335,"VINE,EASTBOROUGH to N 70",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4697
B6-060713,2016/07/06 00:00:00+00,935,"W HIGHLAND,NW 1 to NW 2",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,4698
B6-063578,2016/07/14 00:00:00+00,1740,"SUPERIOR,N 48 to PROGRESSIVE",NON-INJ,REAR END,2,0,NO,NO,YES,NO,NO,NO,NO,4699
B6-063141,2016/07/13 00:00:00+00,1153,N 16 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4700
B6-063929,2016/07/15 00:00:00+00,1621,"NEBR HWY,S 40 to S 48",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4701
B6-061176,2016/07/07 00:00:00+00,1415,"S 33,N to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4702
B6-060727,2016/07/06 00:00:00+00,1042,"O,COTNER to LYNCREST",INJURY,REAR END,4,2,NO,NO,NO,NO,NO,NO,NO,4703
B6-063934,2016/07/15 00:00:00+00,1630,"NORMAL,PARK CREST to S 62",NON-INJ,DRIVEWAY,3,0,NO,NO,NO,NO,NO,YES,NO,4704
B6-061178,2016/07/07 00:00:00+00,1438,"S 40,GERTIE to NEBR HWY",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,4705
B6-063582,2016/07/14 00:00:00+00,1710,S 16 at WASHINGTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4706
B6-060734,2016/07/06 00:00:00+00,1055,"Q,N 11 to N 12",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,4707
B6-063936,2016/07/15 00:00:00+00,1640,9 at O,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4708
B6-061218,2016/07/07 00:00:00+00,1600,"NORMAL,S 47 to S 48",NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,4709
B6-063583,2016/07/14 00:00:00+00,9999,"W PARTRIDGE,W SPARROW to NW 52",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4710
B6-060740,2016/07/06 00:00:00+00,1118,N 16 at U,INJURY,RIGHT ANGLE,2,1,NO,YES,NO,NO,NO,YES,NO,4711
B6-063937,2016/07/15 00:00:00+00,1200,"J,S 27 to S 28",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4712
B6-061260,2016/07/07 00:00:00+00,1813,S 40 at SWEETBRIAR,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4713
B6-063599,2016/07/14 00:00:00+00,9999,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,4714
B6-063945,2016/07/15 00:00:00+00,1702,"NEBR HWY,OLD CHENEY to APPLES WAY",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4715
B6-061376,2016/07/08 00:00:00+00,200,"WALKER,N 52 to N 53",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4716
B6-063603,2016/07/14 00:00:00+00,1903,N 27 at VINE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4717
B6-063949,2016/07/15 00:00:00+00,1722,"S 40,FRANKLIN to SOUTH",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4718
B6-061439,2016/07/08 00:00:00+00,925,TICONDEROGA at N 27,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,4719
B6-063611,2016/07/14 00:00:00+00,1925,S 40 at OLD CHENEY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4720
B6-063959,2016/07/15 00:00:00+00,1658,"FAIR,N 27 to N 28",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4721
B6-061455,2016/07/08 00:00:00+00,1055,"S 27,A to WASHINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4722
B6-063624,2016/07/14 00:00:00+00,2026,N 84 at CORNHUSKER,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,4723
B6-063968,2016/07/15 00:00:00+00,1805,"N 84,E AVON to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4724
B6-061460,2016/07/08 00:00:00+00,1114,"HUMPHREY,N 10 to N 12",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4725
B6-063662,2016/07/14 00:00:00+00,9999,"NW 49,W KENT to W MCGUIRE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4726
B6-063978,2016/07/15 00:00:00+00,9999,1412 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4727
B6-061461,2016/07/08 00:00:00+00,9999,"STARR,N 29 to N 30",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,4728
B6-063701,2016/07/15 00:00:00+00,13,"N 27,PEAR to VINE",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,4729
B6-064001,2016/07/15 00:00:00+00,1800,925 Q at PARKING GARAGE,INJURY,,1,1,NO,NO,NO,NO,NO,NO,NO,4730
B6-061466,2016/07/08 00:00:00+00,1125,"N 11,BELMONT to CORNHUSKER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4731
B6-063759,2016/07/15 00:00:00+00,750,"O,46 to 48",INJURY,SIDE SWIPE,3,1,NO,NO,NO,NO,NO,YES,NO,4732
B6-064032,2016/07/15 00:00:00+00,2158,S 56 at CALVERT,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,4733
B6-061472,2016/07/08 00:00:00+00,1143,S 48 at VAN DORN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,4734
B6-063763,2016/07/14 00:00:00+00,9999,1318 M at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,4735
B6-064035,2016/07/15 00:00:00+00,2214,"N 44,O to Q",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,4736
B6-061479,2016/07/08 00:00:00+00,1115,UNKNOWN at -,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,4737
B6-063777,2016/07/15 00:00:00+00,908,N 27 at SUPERIOR,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,4738
B6-064037,2016/07/15 00:00:00+00,2209,"W HIGHLAND,NW 1 to NW 2",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,4739
